customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST_01733,237,3,391.65999999999997,2,3,2,7,Potential
CUST_01734,728,1,80.57,1,1,1,3,Lost
CUST_01736,98,11,1874.88,4,4,4,12,Champions
CUST_01737,93,5,976.4200000000001,4,3,3,10,Champions
CUST_01739,144,2,178.63,3,2,1,6,Potential
CUST_01741,82,9,1938.6499999999999,4,4,4,12,Champions
CUST_01742,441,3,560.35,2,3,3,8,Loyal
CUST_01743,692,1,119.25,1,1,1,3,Lost
CUST_01745,232,3,878.24,2,3,3,8,Loyal
CUST_01746,732,1,49.58,1,1,1,3,Lost
CUST_01747,283,2,191.89,2,2,1,5,At Risk
CUST_01749,1033,1,96.53,1,1,1,3,Lost
CUST_01751,41,4,237.58,4,3,2,9,Loyal
CUST_01752,239,2,298.1,2,2,2,6,Potential
CUST_01753,195,3,548.74,3,3,3,9,Loyal
CUST_01755,150,8,1264.92,3,4,4,11,Champions
CUST_01756,72,10,1359.31,4,4,4,12,Champions
CUST_01757,268,6,1161.68,2,4,4,10,Champions
CUST_01758,209,2,540.08,3,2,3,8,Loyal
CUST_01759,451,4,312.52,2,3,2,7,Potential
CUST_01761,201,3,308.32000000000005,3,3,2,8,Loyal
CUST_01762,89,5,688.39,4,3,3,10,Champions
CUST_01764,608,4,427.09999999999997,1,3,2,6,Potential
CUST_01765,492,2,235.69,2,2,2,6,Potential
CUST_01766,184,1,1309.8,3,1,4,8,Loyal
CUST_01767,614,1,73.89,1,1,1,3,Lost
CUST_01768,78,4,662.3,4,3,3,10,Champions
CUST_01769,763,2,132.13,1,2,1,4,At Risk
CUST_01770,1038,1,75.4,1,1,1,3,Lost
CUST_01771,721,1,184.15,1,1,1,3,Lost
CUST_01772,168,8,774.08,3,4,3,10,Champions
CUST_01773,201,9,907.37,3,4,3,10,Champions
CUST_01774,117,9,2714.09,4,4,4,12,Champions
CUST_01775,75,5,506.53000000000003,4,3,2,9,Loyal
CUST_01776,1014,1,147.84,1,1,1,3,Lost
CUST_01777,866,3,194.33,1,3,2,6,Potential
CUST_01779,254,3,630.1899999999999,2,3,3,8,Loyal
CUST_01780,165,11,1756.62,3,4,4,11,Champions
CUST_01782,162,9,693.48,3,4,3,10,Champions
CUST_01783,74,4,1016.1600000000001,4,3,3,10,Champions
CUST_01784,435,3,571.62,2,3,3,8,Loyal
CUST_01785,623,2,388.75,1,2,2,5,At Risk
CUST_01786,102,7,1218.61,4,4,4,12,Champions
CUST_01787,14,3,560.72,4,3,3,10,Champions
CUST_01788,106,3,454.98,4,3,2,9,Loyal
CUST_01789,263,4,2268.51,2,3,4,9,Loyal
CUST_01790,903,2,175.01999999999998,1,2,1,4,At Risk
CUST_01791,710,1,73.95,1,1,1,3,Lost
CUST_01792,21,6,817.6099999999999,4,4,3,11,Champions
CUST_01793,533,4,555.37,1,3,3,7,Potential
CUST_01794,705,3,584.14,1,3,3,7,Potential
CUST_01795,457,1,50.4,2,1,1,4,At Risk
CUST_01796,862,1,108.68,1,1,1,3,Lost
CUST_01797,89,8,640.81,4,4,3,11,Champions
CUST_01798,119,3,801.26,3,3,3,9,Loyal
CUST_01799,127,2,379.2,3,2,2,7,Potential
CUST_01800,903,1,55.5,1,1,1,3,Lost
CUST_01801,130,9,1715.09,3,4,4,11,Champions
CUST_01802,102,2,1129.74,4,2,3,9,Loyal
CUST_01804,124,1,88.02,3,1,1,5,At Risk
CUST_01805,482,1,71.05,2,1,1,4,At Risk
CUST_01807,74,2,955.51,4,2,3,9,Loyal
CUST_01808,318,2,114.88,2,2,1,5,At Risk
CUST_01809,576,1,50.32,1,1,1,3,Lost
CUST_01810,84,1,12.5,4,1,1,6,Potential
CUST_01811,81,6,679.01,4,4,3,11,Champions
CUST_01812,180,2,93.10000000000001,3,2,1,6,Potential
CUST_01813,660,2,405.78999999999996,1,2,2,5,At Risk
CUST_01814,261,1,111.04,2,1,1,4,At Risk
CUST_01816,62,4,796.6600000000001,4,3,3,10,Champions
CUST_01817,655,1,267.35,1,1,2,4,At Risk
CUST_01818,174,7,1243.9,3,4,4,11,Champions
CUST_01819,68,5,490.02,4,3,2,9,Loyal
CUST_01820,262,3,223.95,2,3,2,7,Potential
CUST_01824,277,2,416.56,2,2,2,6,Potential
CUST_01825,92,1,1418.64,4,1,4,9,Loyal
CUST_01826,121,6,1838.76,3,4,4,11,Champions
CUST_01827,303,1,457.7,2,1,2,5,At Risk
CUST_01828,23,12,2072.81,4,4,4,12,Champions
CUST_01829,439,5,945.29,2,3,3,8,Loyal
CUST_01830,651,1,723.86,1,1,3,5,At Risk
CUST_01831,130,11,2712.9700000000003,3,4,4,11,Champions
CUST_01832,114,3,445.88,4,3,2,9,Loyal
CUST_01833,176,3,927.46,3,3,3,9,Loyal
CUST_01834,859,2,195.54,1,2,2,5,At Risk
CUST_01835,82,9,1697.95,4,4,4,12,Champions
CUST_01836,345,4,1221.57,2,3,4,9,Loyal
CUST_01837,959,1,39.54,1,1,1,3,Lost
CUST_01838,479,1,118.32,2,1,1,4,At Risk
CUST_01839,140,11,867.36,3,4,3,10,Champions
CUST_01840,239,1,45.34,2,1,1,4,At Risk
CUST_01842,998,1,22.9,1,1,1,3,Lost
CUST_01843,1051,1,164.75,1,1,1,3,Lost
CUST_01844,336,4,599.63,2,3,3,8,Loyal
CUST_01845,95,11,2432.58,4,4,4,12,Champions
CUST_01846,110,2,478.48,4,2,2,8,Loyal
CUST_01847,359,5,1356.4,2,3,4,9,Loyal
CUST_01848,982,1,46.65,1,1,1,3,Lost
CUST_01849,186,15,2625.1,3,4,4,11,Champions
CUST_01850,139,4,1322.73,3,3,4,10,Champions
CUST_01852,1,8,821.27,4,4,3,11,Champions
CUST_01853,89,8,1845.92,4,4,4,12,Champions
CUST_01854,186,11,1540.02,3,4,4,11,Champions
CUST_01855,128,15,3484.34,3,4,4,11,Champions
CUST_01856,147,1,48.34,3,1,1,5,At Risk
CUST_01857,91,4,620.9300000000001,4,3,3,10,Champions
CUST_01858,130,3,432.33,3,3,2,8,Loyal
CUST_01859,143,7,1267.06,3,4,4,11,Champions
CUST_01861,150,3,242.05,3,3,2,8,Loyal
CUST_01862,200,4,752.25,3,3,3,9,Loyal
CUST_01863,623,2,365.77000000000004,1,2,2,5,At Risk
CUST_01864,230,3,285.86,2,3,2,7,Potential
CUST_01865,356,9,1829.38,2,4,4,10,Champions
CUST_01866,192,9,1053.96,3,4,3,10,Champions
CUST_01867,147,1,94.22,3,1,1,5,At Risk
CUST_01869,262,2,348.62,2,2,2,6,Potential
CUST_01870,458,5,377.53999999999996,2,3,2,7,Potential
CUST_01871,121,8,719.9200000000001,3,4,3,10,Champions
CUST_01873,290,3,595.26,2,3,3,8,Loyal
CUST_01874,60,12,1254.7,4,4,4,12,Champions
CUST_01875,126,2,402.1,3,2,2,7,Potential
CUST_01876,171,4,756.31,3,3,3,9,Loyal
CUST_01877,188,4,1148.5,3,3,3,9,Loyal
CUST_01878,82,6,1750.78,4,4,4,12,Champions
CUST_01880,861,3,284.62,1,3,2,6,Potential
CUST_01881,337,3,304.85,2,3,2,7,Potential
CUST_01882,69,9,1670.4,4,4,4,12,Champions
CUST_01883,604,1,333.06,1,1,2,4,At Risk
CUST_01884,94,4,1850.86,4,3,4,11,Champions
CUST_01885,837,1,117.28,1,1,1,3,Lost
CUST_01886,457,2,828.75,2,2,3,7,Potential
CUST_01888,431,1,57.94,2,1,1,4,At Risk
CUST_01889,686,3,579.22,1,3,3,7,Potential
CUST_01890,151,14,4493.5,3,4,4,11,Champions
CUST_01891,1043,1,89.15,1,1,1,3,Lost
CUST_01893,160,10,2238.2,3,4,4,11,Champions
CUST_01895,152,7,443.6,3,4,2,9,Loyal
CUST_01896,95,5,260.99,4,3,2,9,Loyal
CUST_01897,134,4,749.86,3,3,3,9,Loyal
CUST_01898,162,2,104.75,3,2,1,6,Potential
CUST_01899,106,3,376.45,4,3,2,9,Loyal
CUST_01900,250,1,23.44,2,1,1,4,At Risk
CUST_01901,606,1,346.16,1,1,2,4,At Risk
CUST_01903,306,5,606.6,2,3,3,8,Loyal
CUST_01904,290,1,132.12,2,1,1,4,At Risk
CUST_01905,851,2,267.86,1,2,2,5,At Risk
CUST_01907,70,10,3812.5699999999997,4,4,4,12,Champions
CUST_01909,934,2,353.22,1,2,2,5,At Risk
CUST_01910,29,1,97.08,4,1,1,6,Potential
CUST_01911,1079,1,379.0,1,1,2,4,At Risk
CUST_01912,69,9,936.19,4,4,3,11,Champions
CUST_01913,137,14,3718.71,3,4,4,11,Champions
CUST_01916,547,2,582.35,1,2,3,6,Potential
CUST_01917,116,13,2965.51,4,4,4,12,Champions
CUST_01918,829,3,254.0,1,3,2,6,Potential
CUST_01919,182,1,117.86,3,1,1,5,At Risk
CUST_01920,555,3,569.13,1,3,3,7,Potential
CUST_01921,435,2,71.0,2,2,1,5,At Risk
CUST_01922,301,1,359.24,2,1,2,5,At Risk
CUST_01923,268,6,559.88,2,4,3,9,Loyal
CUST_01924,504,1,97.56,2,1,1,4,At Risk
CUST_01925,350,3,519.59,2,3,2,7,Potential
CUST_01926,200,2,185.55,3,2,1,6,Potential
CUST_01927,117,3,374.37,4,3,2,9,Loyal
CUST_01928,146,4,1165.87,3,3,4,10,Champions
CUST_01929,344,3,428.13,2,3,2,7,Potential
CUST_01930,238,1,110.38,2,1,1,4,At Risk
CUST_01931,209,7,835.34,3,4,3,10,Champions
CUST_01932,74,7,1177.85,4,4,4,12,Champions
CUST_01934,581,1,254.25,1,1,2,4,At Risk
CUST_01935,265,1,14.14,2,1,1,4,At Risk
CUST_01936,128,11,1466.31,3,4,4,11,Champions
CUST_01937,284,2,870.0799999999999,2,2,3,7,Potential
CUST_01938,30,8,2902.86,4,4,4,12,Champions
CUST_01939,275,5,1170.81,2,3,4,9,Loyal
CUST_01940,522,1,86.95,1,1,1,3,Lost
CUST_01942,141,4,424.63000000000005,3,3,2,8,Loyal
CUST_01943,159,3,212.85000000000002,3,3,2,8,Loyal
CUST_01944,955,2,255.18,1,2,2,5,At Risk
CUST_01945,53,5,1501.21,4,3,4,11,Champions
CUST_01946,235,5,1041.97,2,3,3,8,Loyal
CUST_01947,103,1,335.08,4,1,2,7,Potential
CUST_01948,237,1,165.5,2,1,1,4,At Risk
CUST_01949,1070,1,138.96,1,1,1,3,Lost
CUST_01950,1019,1,166.8,1,1,1,3,Lost
CUST_01951,822,1,238.32,1,1,2,4,At Risk
CUST_01952,72,3,342.5,4,3,2,9,Loyal
CUST_01953,435,5,619.6800000000001,2,3,3,8,Loyal
CUST_01954,840,1,83.57,1,1,1,3,Lost
CUST_01955,11,7,1402.61,4,4,4,12,Champions
CUST_01956,120,10,1063.34,3,4,3,10,Champions
CUST_01957,478,2,1143.92,2,2,3,7,Potential
CUST_01959,276,3,753.74,2,3,3,8,Loyal
CUST_01960,157,4,915.12,3,3,3,9,Loyal
CUST_01961,545,2,247.69,1,2,2,5,At Risk
CUST_01963,133,3,90.67,3,3,1,7,Potential
CUST_01964,32,2,153.35,4,2,1,7,Potential
CUST_01965,91,3,382.84,4,3,2,9,Loyal
CUST_01966,889,1,117.52,1,1,1,3,Lost
CUST_01967,985,1,191.33,1,1,1,3,Lost
CUST_01969,950,1,54.04,1,1,1,3,Lost
CUST_01970,578,1,229.25,1,1,2,4,At Risk
CUST_01972,22,9,1580.35,4,4,4,12,Champions
CUST_01973,680,2,212.73000000000002,1,2,2,5,At Risk
CUST_01974,252,4,526.46,2,3,2,7,Potential
CUST_01975,208,2,256.96999999999997,3,2,2,7,Potential
CUST_01976,461,3,253.93,2,3,2,7,Potential
CUST_01977,722,2,169.25,1,2,1,4,At Risk
CUST_01978,139,4,1547.29,3,3,4,10,Champions
CUST_01979,85,13,2072.23,4,4,4,12,Champions
CUST_01980,269,10,1103.53,2,4,3,9,Loyal
CUST_01981,514,1,37.92,1,1,1,3,Lost
CUST_01982,181,10,1415.31,3,4,4,11,Champions
CUST_01983,354,2,176.51000000000002,2,2,1,5,At Risk
CUST_01984,455,5,1328.52,2,3,4,9,Loyal
CUST_01986,559,1,31.98,1,1,1,3,Lost
CUST_01987,86,4,843.68,4,3,3,10,Champions
CUST_01988,210,3,371.67,3,3,2,8,Loyal
CUST_01989,229,1,104.52,2,1,1,4,At Risk
CUST_01990,87,3,509.13,4,3,2,9,Loyal
CUST_01992,332,1,140.18,2,1,1,4,At Risk
CUST_01993,22,6,719.92,4,4,3,11,Champions
CUST_01995,195,3,487.84,3,3,2,8,Loyal
CUST_01996,131,5,620.22,3,3,3,9,Loyal
CUST_01997,112,11,1789.38,4,4,4,12,Champions
CUST_01999,151,2,519.63,3,2,2,7,Potential
CUST_02000,260,3,1391.43,2,3,4,9,Loyal
CUST_02002,77,3,407.45000000000005,4,3,2,9,Loyal
CUST_02003,62,11,2043.8000000000002,4,4,4,12,Champions
CUST_02004,213,3,465.12,3,3,2,8,Loyal
CUST_02005,128,3,353.87,3,3,2,8,Loyal
CUST_02006,577,2,218.17000000000002,1,2,2,5,At Risk
CUST_02007,659,1,76.28,1,1,1,3,Lost
CUST_02008,359,5,394.35,2,3,2,7,Potential
CUST_02009,866,1,14.03,1,1,1,3,Lost
CUST_02010,79,2,522.78,4,2,2,8,Loyal
CUST_02012,68,3,1278.15,4,3,4,11,Champions
CUST_02013,433,6,461.16999999999996,2,4,2,8,Loyal
CUST_02014,827,4,740.97,1,3,3,7,Potential
CUST_02015,470,1,83.11,2,1,1,4,At Risk
CUST_02016,1092,1,35.92,1,1,1,3,Lost
CUST_02017,834,1,160.06,1,1,1,3,Lost
CUST_02018,98,8,1545.73,4,4,4,12,Champions
CUST_02019,517,1,174.95,1,1,1,3,Lost
CUST_02020,159,1,56.44,3,1,1,5,At Risk
CUST_02021,45,11,2190.65,4,4,4,12,Champions
CUST_02022,227,1,132.12,3,1,1,5,At Risk
CUST_02023,6,19,4806.83,4,4,4,12,Champions
CUST_02024,653,1,145.76,1,1,1,3,Lost
CUST_02025,174,2,496.84999999999997,3,2,2,7,Potential
CUST_02026,897,1,68.7,1,1,1,3,Lost
CUST_02027,183,4,759.51,3,3,3,9,Loyal
CUST_02028,212,9,1040.63,3,4,3,10,Champions
CUST_02029,198,2,416.45000000000005,3,2,2,7,Potential
CUST_02030,285,3,591.65,2,3,3,8,Loyal
CUST_02031,126,2,106.62,3,2,1,6,Potential
CUST_02032,99,7,1188.91,4,4,4,12,Champions
CUST_02033,193,5,1310.87,3,3,4,10,Champions
CUST_02034,323,9,2834.69,2,4,4,10,Champions
CUST_02035,72,8,1466.1,4,4,4,12,Champions
CUST_02036,684,1,30.2,1,1,1,3,Lost
CUST_02037,459,1,37.74,2,1,1,4,At Risk
CUST_02038,1088,1,422.89,1,1,2,4,At Risk
CUST_02039,1046,1,79.54,1,1,1,3,Lost
CUST_02041,78,14,4060.57,4,4,4,12,Champions
CUST_02042,295,4,556.35,2,3,3,8,Loyal
CUST_02043,70,4,718.79,4,3,3,10,Champions
CUST_02044,96,1,88.11,4,1,1,6,Potential
CUST_02045,153,13,2443.28,3,4,4,11,Champions
CUST_02046,876,2,178.32,1,2,1,4,At Risk
CUST_02048,271,2,43.400000000000006,2,2,1,5,At Risk
CUST_02049,391,4,831.38,2,3,3,8,Loyal
CUST_02050,627,2,71.41,1,2,1,4,At Risk
CUST_02051,488,4,136.68,2,3,1,6,Potential
CUST_02052,333,4,761.78,2,3,3,8,Loyal
CUST_02054,472,6,1734.0600000000002,2,4,4,10,Champions
CUST_02055,563,14,1875.59,1,4,4,9,Loyal
CUST_02056,474,4,1639.55,2,3,4,9,Loyal
CUST_02057,626,1,141.38,1,1,1,3,Lost
CUST_02058,112,2,493.34000000000003,4,2,2,8,Loyal
CUST_02059,107,5,439.18,4,3,2,9,Loyal
CUST_02060,38,3,143.04000000000002,4,3,1,8,Loyal
CUST_02061,79,2,907.05,4,2,3,9,Loyal
CUST_02062,127,7,1513.6399999999999,3,4,4,11,Champions
CUST_02063,132,8,978.87,3,4,3,10,Champions
CUST_02064,700,4,1191.15,1,3,4,8,Loyal
CUST_02066,203,1,1253.31,3,1,4,8,Loyal
CUST_02068,861,1,203.04,1,1,2,4,At Risk
CUST_02069,487,1,323.88,2,1,2,5,At Risk
CUST_02070,325,1,211.14,2,1,2,5,At Risk
CUST_02071,340,2,255.02999999999997,2,2,2,6,Potential
CUST_02074,1,13,1892.15,4,4,4,12,Champions
CUST_02075,94,6,926.8,4,4,3,11,Champions
CUST_02076,64,5,590.28,4,3,3,10,Champions
CUST_02078,113,5,1149.8600000000001,4,3,3,10,Champions
CUST_02079,66,8,661.3000000000001,4,4,3,11,Champions
CUST_02080,76,4,678.12,4,3,3,10,Champions
CUST_02081,353,4,1562.69,2,3,4,9,Loyal
CUST_02082,110,2,221.17000000000002,4,2,2,8,Loyal
CUST_02083,211,5,1980.26,3,3,4,10,Champions
CUST_02084,10,5,1564.68,4,3,4,11,Champions
CUST_02085,899,2,186.9,1,2,1,4,At Risk
CUST_02086,208,4,837.14,3,3,3,9,Loyal
CUST_02087,630,1,22.92,1,1,1,3,Lost
CUST_02088,605,2,173.58,1,2,1,4,At Risk
CUST_02089,37,11,2950.35,4,4,4,12,Champions
CUST_02090,568,3,1777.82,1,3,4,8,Loyal
CUST_02091,169,4,542.1,3,3,3,9,Loyal
CUST_02092,62,14,4555.87,4,4,4,12,Champions
CUST_02093,77,2,390.82,4,2,2,8,Loyal
CUST_02094,277,3,429.76,2,3,2,7,Potential
CUST_02095,664,1,435.72,1,1,2,4,At Risk
CUST_02096,147,4,448.75,3,3,2,8,Loyal
CUST_02097,135,1,14.46,3,1,1,5,At Risk
CUST_02099,222,2,104.25,3,2,1,6,Potential
CUST_02100,225,2,69.97,3,2,1,6,Potential
CUST_02101,64,10,1800.85,4,4,4,12,Champions
CUST_02102,84,3,188.04,4,3,1,8,Loyal
CUST_02103,198,2,198.94,3,2,2,7,Potential
CUST_02104,65,3,885.51,4,3,3,10,Champions
CUST_02105,257,7,2894.21,2,4,4,10,Champions
CUST_02106,869,3,401.18,1,3,2,6,Potential
CUST_02107,62,13,1999.75,4,4,4,12,Champions
CUST_02108,88,8,1277.29,4,4,4,12,Champions
CUST_02109,302,2,187.73000000000002,2,2,1,5,At Risk
CUST_02110,103,12,2181.51,4,4,4,12,Champions
CUST_02111,290,3,1001.6500000000001,2,3,3,8,Loyal
CUST_02112,149,3,829.61,3,3,3,9,Loyal
CUST_02114,132,7,897.8100000000001,3,4,3,10,Champions
CUST_02115,70,4,426.82,4,3,2,9,Loyal
CUST_02116,536,1,74.63,1,1,1,3,Lost
CUST_02118,455,4,378.91999999999996,2,3,2,7,Potential
CUST_02119,88,2,287.3,4,2,2,8,Loyal
CUST_02120,118,6,745.69,3,4,3,10,Champions
CUST_02121,17,6,1966.9699999999998,4,4,4,12,Champions
CUST_02122,94,2,269.38,4,2,2,8,Loyal
CUST_02123,116,8,1499.0700000000002,4,4,4,12,Champions
CUST_02124,312,2,105.22,2,2,1,5,At Risk
CUST_02125,170,6,1072.5800000000002,3,4,3,10,Champions
CUST_02126,115,3,277.2,4,3,2,9,Loyal
CUST_02127,182,1,191.7,3,1,1,5,At Risk
CUST_02128,1077,1,83.13,1,1,1,3,Lost
CUST_02129,477,7,1379.3700000000001,2,4,4,10,Champions
CUST_02130,917,2,396.84,1,2,2,5,At Risk
CUST_02131,876,1,13.22,1,1,1,3,Lost
CUST_02133,994,2,255.25,1,2,2,5,At Risk
CUST_02134,126,5,1275.3,3,3,4,10,Champions
CUST_02135,100,4,1105.29,4,3,3,10,Champions
CUST_02136,176,9,978.04,3,4,3,10,Champions
CUST_02137,340,2,155.18,2,2,1,5,At Risk
CUST_02138,62,6,1364.25,4,4,4,12,Champions
CUST_02140,167,5,1027.31,3,3,3,9,Loyal
CUST_02141,130,6,800.8,3,4,3,10,Champions
CUST_02142,86,5,531.75,4,3,3,10,Champions
CUST_02143,181,5,1063.1100000000001,3,3,3,9,Loyal
CUST_02144,456,1,22.06,2,1,1,4,At Risk
CUST_02145,623,4,1087.81,1,3,3,7,Potential
CUST_02146,206,12,1750.47,3,4,4,11,Champions
CUST_02147,150,3,182.74,3,3,1,7,Potential
CUST_02148,905,1,6.65,1,1,1,3,Lost
CUST_02149,800,1,505.08,1,1,2,4,At Risk
CUST_02150,105,7,852.2900000000001,4,4,3,11,Champions
CUST_02151,569,1,23.04,1,1,1,3,Lost
CUST_02152,174,1,85.23,3,1,1,5,At Risk
CUST_02153,330,1,105.6,2,1,1,4,At Risk
CUST_02154,277,13,2325.51,2,4,4,10,Champions
CUST_02156,283,1,64.66,2,1,1,4,At Risk
CUST_02159,530,4,1596.11,1,3,4,8,Loyal
CUST_02160,57,8,1310.0,4,4,4,12,Champions
CUST_02161,216,5,960.86,3,3,3,9,Loyal
CUST_02162,173,2,266.12,3,2,2,7,Potential
CUST_02163,629,2,101.46000000000001,1,2,1,4,At Risk
CUST_02164,92,9,1201.43,4,4,4,12,Champions
CUST_02165,623,2,420.25,1,2,2,5,At Risk
CUST_02166,72,10,3152.05,4,4,4,12,Champions
CUST_02167,102,4,348.3,4,3,2,9,Loyal
CUST_02168,271,2,854.55,2,2,3,7,Potential
CUST_02169,79,7,1294.67,4,4,4,12,Champions
CUST_02171,95,2,502.91,4,2,2,8,Loyal
CUST_02173,801,1,67.82,1,1,1,3,Lost
CUST_02174,75,11,2200.26,4,4,4,12,Champions
CUST_02175,526,1,314.24,1,1,2,4,At Risk
CUST_02176,78,7,761.22,4,4,3,11,Champions
CUST_02177,254,1,27.6,2,1,1,4,At Risk
CUST_02178,301,3,803.65,2,3,3,8,Loyal
CUST_02179,346,3,232.13,2,3,2,7,Potential
CUST_02180,334,5,1464.4799999999998,2,3,4,9,Loyal
CUST_02182,177,4,191.33,3,3,1,7,Potential
CUST_02183,623,1,36.74,1,1,1,3,Lost
CUST_02184,471,3,618.55,2,3,3,8,Loyal
CUST_02185,623,3,429.97,1,3,2,6,Potential
CUST_02186,78,10,2009.65,4,4,4,12,Champions
CUST_02187,151,11,1068.37,3,4,3,10,Champions
CUST_02188,473,1,65.53,2,1,1,4,At Risk
CUST_02189,122,5,1260.82,3,3,4,10,Champions
CUST_02190,507,1,132.57,2,1,1,4,At Risk
CUST_02191,235,1,116.82,2,1,1,4,At Risk
CUST_02192,56,8,978.71,4,4,3,11,Champions
CUST_02193,185,3,242.68,3,3,2,8,Loyal
CUST_02194,399,1,121.05,2,1,1,4,At Risk
CUST_02196,874,1,92.64,1,1,1,3,Lost
CUST_02197,220,2,206.41000000000003,3,2,2,7,Potential
CUST_02198,148,5,618.13,3,3,3,9,Loyal
CUST_02199,142,4,669.48,3,3,3,9,Loyal
CUST_02201,40,5,1571.58,4,3,4,11,Champions
CUST_02202,149,3,643.23,3,3,3,9,Loyal
CUST_02203,438,1,279.08,2,1,2,5,At Risk
CUST_02204,972,1,410.12,1,1,2,4,At Risk
CUST_02205,466,3,389.87,2,3,2,7,Potential
CUST_02206,74,13,1544.76,4,4,4,12,Champions
CUST_02207,138,2,230.13,3,2,2,7,Potential
CUST_02208,91,10,3644.5,4,4,4,12,Champions
CUST_02210,73,12,1165.22,4,4,4,12,Champions
CUST_02211,667,1,137.76,1,1,1,3,Lost
CUST_02212,76,13,3501.1400000000003,4,4,4,12,Champions
CUST_02213,581,1,144.32,1,1,1,3,Lost
CUST_02214,117,12,2011.31,4,4,4,12,Champions
CUST_02215,257,5,1030.09,2,3,3,8,Loyal
CUST_02216,620,1,187.59,1,1,1,3,Lost
CUST_02217,194,7,1221.83,3,4,4,11,Champions
CUST_02218,602,3,2007.53,1,3,4,8,Loyal
CUST_02219,102,9,1613.6,4,4,4,12,Champions
CUST_02220,111,2,71.07,4,2,1,7,Potential
CUST_02221,125,4,351.33,3,3,2,8,Loyal
CUST_02222,71,1,296.7,4,1,2,7,Potential
CUST_02223,307,2,364.32,2,2,2,6,Potential
CUST_02224,6,2,142.43,4,2,1,7,Potential
CUST_02225,90,1,77.98,4,1,1,6,Potential
CUST_02226,138,6,1249.26,3,4,4,11,Champions
CUST_02227,356,1,612.18,2,1,3,6,Potential
CUST_02228,351,5,1134.46,2,3,3,8,Loyal
CUST_02229,229,1,135.05,2,1,1,4,At Risk
CUST_02230,912,1,21.46,1,1,1,3,Lost
CUST_02231,178,3,473.57,3,3,2,8,Loyal
CUST_02233,101,8,567.24,4,4,3,11,Champions
CUST_02234,63,11,1217.31,4,4,4,12,Champions
CUST_02235,325,3,561.48,2,3,3,8,Loyal
CUST_02236,255,2,202.86999999999998,2,2,2,6,Potential
CUST_02237,115,11,2883.24,4,4,4,12,Champions
CUST_02238,222,1,240.46,3,1,2,6,Potential
CUST_02239,1041,1,19.41,1,1,1,3,Lost
CUST_02240,337,2,346.42,2,2,2,6,Potential
CUST_02241,282,2,686.22,2,2,3,7,Potential
CUST_02242,585,3,235.79,1,3,2,6,Potential
CUST_02243,82,4,616.8,4,3,3,10,Champions
CUST_02244,216,7,1574.21,3,4,4,11,Champions
CUST_02245,73,10,1161.26,4,4,4,12,Champions
CUST_02246,278,4,610.77,2,3,3,8,Loyal
CUST_02248,111,11,1010.51,4,4,3,11,Champions
CUST_02249,438,2,304.65999999999997,2,2,2,6,Potential
CUST_02250,139,2,576.9,3,2,3,8,Loyal
CUST_02252,97,16,2636.61,4,4,4,12,Champions
CUST_02253,124,3,607.79,3,3,3,9,Loyal
CUST_02254,328,6,907.65,2,4,3,9,Loyal
CUST_02255,29,12,1615.7,4,4,4,12,Champions
CUST_02256,465,3,300.13,2,3,2,7,Potential
CUST_02257,433,3,750.51,2,3,3,8,Loyal
CUST_02258,887,1,127.26,1,1,1,3,Lost
CUST_02260,106,4,1179.4499999999998,4,3,4,11,Champions
CUST_02261,91,6,1469.9099999999999,4,4,4,12,Champions
CUST_02262,199,2,109.72,3,2,1,6,Potential
CUST_02263,5,13,1271.81,4,4,4,12,Champions
CUST_02264,120,2,874.4100000000001,3,2,3,8,Loyal
CUST_02265,161,6,2217.9700000000003,3,4,4,11,Champions
CUST_02266,343,7,2274.31,2,4,4,10,Champions
CUST_02267,294,7,1031.53,2,4,3,9,Loyal
CUST_02268,255,6,1583.59,2,4,4,10,Champions
CUST_02269,165,2,533.3,3,2,3,8,Loyal
CUST_02270,350,1,279.32,2,1,2,5,At Risk
CUST_02272,280,1,134.06,2,1,1,4,At Risk
CUST_02273,115,4,514.31,4,3,2,9,Loyal
CUST_02274,100,4,2142.6,4,3,4,11,Champions
CUST_02275,133,16,2681.2,3,4,4,11,Champions
CUST_02276,156,5,966.12,3,3,3,9,Loyal
CUST_02277,176,4,538.55,3,3,3,9,Loyal
CUST_02278,515,2,193.29,1,2,2,5,At Risk
CUST_02279,440,4,260.52,2,3,2,7,Potential
CUST_02281,549,3,308.31,1,3,2,6,Potential
CUST_02283,288,2,126.6,2,2,1,5,At Risk
CUST_02285,611,1,53.16,1,1,1,3,Lost
CUST_02287,65,16,2551.6,4,4,4,12,Champions
CUST_02288,666,1,29.02,1,1,1,3,Lost
CUST_02289,490,2,385.12,2,2,2,6,Potential
CUST_02291,89,7,1001.96,4,4,3,11,Champions
CUST_02292,448,3,270.59000000000003,2,3,2,7,Potential
CUST_02293,250,1,119.72,2,1,1,4,At Risk
CUST_02294,319,3,365.77,2,3,2,7,Potential
CUST_02298,725,2,617.67,1,2,3,6,Potential
CUST_02299,314,2,312.61,2,2,2,6,Potential
CUST_02300,438,3,425.62,2,3,2,7,Potential
CUST_02301,142,6,1408.29,3,4,4,11,Champions
CUST_02302,68,5,698.96,4,3,3,10,Champions
CUST_02303,89,4,372.72,4,3,2,9,Loyal
CUST_02304,137,1,323.62,3,1,2,6,Potential
