transaction_id,customer_id,transaction_date,category,unit_price,quantity,discount_pct,total_amount,channel,device,payment_method,region,returned
TXN_002185,CUST_01856,2025-08-06,Beauty & Health,24.17,2,0.0,48.34,Social Media,Mobile,Credit Card,West,False
TXN_002555,CUST_00363,2025-08-06,Clothing,47.54,2,0.15,80.82,Organic Search,Desktop,Credit Card,Northeast,False
TXN_000956,CUST_01307,2025-08-06,Home & Kitchen,181.14,3,0.1,489.08,Paid Ads,Desktop,Credit Card,West,False
TXN_000613,CUST_02264,2025-08-06,Electronics,411.42,2,0.0,822.84,Paid Ads,Mobile,Apple Pay,Southeast,False
TXN_011614,CUST_02096,2025-08-06,Home & Kitchen,141.84,2,0.05,269.5,Organic Search,Desktop,Credit Card,Northeast,False
TXN_006688,CUST_01105,2025-08-06,Clothing,56.65,2,0.1,101.97,Paid Ads,Desktop,PayPal,West,False
TXN_010968,CUST_00241,2025-08-06,Clothing,127.54,1,0.1,114.79,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_003930,CUST_00878,2025-08-06,Beauty & Health,21.62,1,0.0,21.62,Email,Mobile,PayPal,Southeast,False
TXN_007927,CUST_01862,2025-08-06,Electronics,231.49,1,0.15,196.77,Organic Search,Desktop,Debit Card,Southwest,True
TXN_011568,CUST_00447,2025-08-07,Clothing,57.46,1,0.1,51.71,Organic Search,Mobile,Apple Pay,Midwest,False
TXN_005863,CUST_00614,2025-08-07,Sports & Outdoor,21.84,2,0.0,43.68,Email,Desktop,PayPal,West,False
TXN_004264,CUST_00507,2025-08-07,Clothing,74.25,1,0.0,74.25,Paid Ads,Tablet,PayPal,West,False
TXN_000008,CUST_01928,2025-08-07,Beauty & Health,42.15,2,0.0,84.3,Social Media,Mobile,Credit Card,Southeast,False
TXN_003116,CUST_00472,2025-08-07,Electronics,195.06,2,0.1,351.11,Organic Search,Tablet,Apple Pay,Northeast,False
TXN_009822,CUST_00743,2025-08-07,Electronics,62.71,5,0.0,313.55,Social Media,Desktop,PayPal,Northeast,False
TXN_008993,CUST_03196,2025-08-07,Home & Kitchen,138.7,1,0.0,138.7,Organic Search,Desktop,Credit Card,Southeast,False
TXN_003224,CUST_00837,2025-08-07,Sports & Outdoor,55.32,1,0.0,55.32,Paid Ads,Desktop,Debit Card,Southwest,False
TXN_007262,CUST_03081,2025-08-07,Books & Media,19.41,4,0.0,77.64,Organic Search,Desktop,Apple Pay,West,False
TXN_011358,CUST_01993,2025-08-07,Toys & Games,70.27,1,0.0,70.27,Organic Search,Mobile,Credit Card,West,False
TXN_000077,CUST_02311,2025-08-07,Home & Kitchen,102.77,1,0.05,97.63,Organic Search,Desktop,Credit Card,Northeast,False
TXN_010252,CUST_02826,2025-08-07,Clothing,69.19,1,0.2,55.35,Email,Mobile,Credit Card,Southeast,False
TXN_009870,CUST_00114,2025-08-08,Sports & Outdoor,142.18,3,0.1,383.89,Paid Ads,Mobile,PayPal,Northeast,False
TXN_011054,CUST_00807,2025-08-08,Clothing,16.2,1,0.1,14.58,Organic Search,Mobile,Credit Card,Southeast,False
TXN_004896,CUST_02516,2025-08-08,Toys & Games,47.02,2,0.15,79.93,Organic Search,Mobile,PayPal,Southeast,False
TXN_012269,CUST_03148,2025-08-08,Beauty & Health,12.34,5,0.1,55.53,Paid Ads,Desktop,Credit Card,Southwest,False
TXN_005819,CUST_03167,2025-08-08,Sports & Outdoor,58.53,4,0.1,210.71,Organic Search,Mobile,Credit Card,Southeast,False
TXN_003124,CUST_01314,2025-08-08,Electronics,375.9,2,0.05,714.21,Direct,Desktop,PayPal,West,False
TXN_004110,CUST_02996,2025-08-08,Electronics,346.02,1,0.1,311.42,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_007241,CUST_00838,2025-08-08,Sports & Outdoor,195.81,2,0.0,391.62,Social Media,Mobile,Credit Card,West,False
TXN_006428,CUST_01314,2025-08-08,Beauty & Health,55.12,2,0.05,104.73,Social Media,Desktop,Credit Card,West,False
TXN_000503,CUST_00117,2025-08-08,Electronics,413.9,1,0.1,372.51,Social Media,Mobile,Credit Card,Midwest,True
TXN_000867,CUST_02480,2025-08-08,Electronics,361.76,1,0.1,325.58,Organic Search,Desktop,PayPal,Northeast,False
TXN_002096,CUST_00524,2025-08-08,Clothing,71.54,2,0.05,135.93,Email,Mobile,PayPal,Northeast,False
TXN_003355,CUST_00715,2025-08-08,Home & Kitchen,72.61,1,0.0,72.61,Email,Desktop,Credit Card,Southwest,False
TXN_005662,CUST_02793,2025-08-08,Electronics,396.11,3,0.1,1069.5,Organic Search,Desktop,Credit Card,Midwest,False
TXN_006441,CUST_02323,2025-08-08,Home & Kitchen,108.76,2,0.0,217.52,Direct,Desktop,Credit Card,West,False
TXN_007497,CUST_02142,2025-08-09,Home & Kitchen,72.45,3,0.0,217.35,Paid Ads,Desktop,Credit Card,Southwest,True
TXN_002179,CUST_02695,2025-08-09,Home & Kitchen,164.82,1,0.1,148.34,Organic Search,Tablet,Credit Card,Midwest,False
TXN_000447,CUST_00672,2025-08-09,Electronics,46.16,1,0.0,46.16,Organic Search,Mobile,Credit Card,Northeast,False
TXN_007358,CUST_01649,2025-08-09,Books & Media,15.6,2,0.05,29.64,Organic Search,Mobile,Credit Card,West,False
TXN_007789,CUST_01221,2025-08-09,Electronics,366.82,4,0.0,1467.28,Paid Ads,Desktop,PayPal,Northeast,False
TXN_000684,CUST_02966,2025-08-09,Clothing,97.96,1,0.1,88.16,Organic Search,Desktop,Credit Card,Midwest,False
TXN_002458,CUST_01739,2025-08-09,Beauty & Health,80.89,1,0.0,80.89,Social Media,Desktop,Credit Card,West,False
TXN_005015,CUST_00752,2025-08-09,Toys & Games,28.68,1,0.15,24.38,Paid Ads,Mobile,Debit Card,West,False
TXN_007268,CUST_00074,2025-08-09,Clothing,31.3,2,0.1,56.34,Organic Search,Desktop,Credit Card,Midwest,False
TXN_006906,CUST_00128,2025-08-09,Electronics,425.95,1,0.1,383.36,Social Media,Desktop,PayPal,Midwest,True
TXN_002856,CUST_01025,2025-08-09,Clothing,35.02,1,0.0,35.02,Email,Desktop,Debit Card,Midwest,False
TXN_006661,CUST_00531,2025-08-09,Beauty & Health,45.5,1,0.0,45.5,Direct,Tablet,Credit Card,Northeast,False
TXN_009746,CUST_01036,2025-08-09,Books & Media,9.0,1,0.0,9.0,Paid Ads,Desktop,PayPal,Southeast,False
TXN_007294,CUST_00275,2025-08-10,Toys & Games,53.31,1,0.1,47.98,Social Media,Mobile,Credit Card,West,False
TXN_002832,CUST_02585,2025-08-10,Toys & Games,19.62,5,0.0,98.1,Paid Ads,Desktop,Debit Card,Northeast,False
TXN_002847,CUST_01897,2025-08-10,Clothing,123.01,1,0.0,123.01,Organic Search,Mobile,PayPal,West,False
TXN_005078,CUST_01553,2025-08-10,Books & Media,12.13,3,0.1,32.75,Social Media,Desktop,Credit Card,West,False
TXN_009841,CUST_02926,2025-08-10,Books & Media,15.68,4,0.05,59.58,Paid Ads,Desktop,Credit Card,West,False
TXN_010475,CUST_01336,2025-08-10,Beauty & Health,23.25,5,0.05,110.44,Organic Search,Mobile,Debit Card,Midwest,False
TXN_009773,CUST_02455,2025-08-10,Electronics,451.96,5,0.0,2259.8,Organic Search,Desktop,Credit Card,Northeast,True
TXN_003029,CUST_01859,2025-08-10,Sports & Outdoor,177.41,2,0.0,354.82,Direct,Mobile,Debit Card,Midwest,False
TXN_012121,CUST_02661,2025-08-10,Toys & Games,41.11,1,0.05,39.05,Paid Ads,Mobile,PayPal,Midwest,False
TXN_006819,CUST_00960,2025-08-10,Sports & Outdoor,169.57,1,0.1,152.61,Social Media,Tablet,Apple Pay,Midwest,False
TXN_005339,CUST_01051,2025-08-11,Clothing,142.63,2,0.15,242.47,Social Media,Desktop,Credit Card,Southeast,False
TXN_002529,CUST_02737,2025-08-11,Electronics,317.09,2,0.1,570.76,Paid Ads,Tablet,Debit Card,West,False
TXN_006079,CUST_03178,2025-08-11,Electronics,272.48,1,0.1,245.23,Organic Search,Mobile,PayPal,West,False
TXN_011469,CUST_00854,2025-08-11,Beauty & Health,32.86,1,0.15,27.93,Social Media,Desktop,Credit Card,Midwest,False
TXN_002202,CUST_02301,2025-08-11,Electronics,321.38,1,0.1,289.24,Organic Search,Tablet,Credit Card,Midwest,False
TXN_004185,CUST_02199,2025-08-11,Electronics,169.6,1,0.1,152.64,Email,Desktop,Debit Card,Southeast,False
TXN_000858,CUST_02807,2025-08-11,Books & Media,7.68,2,0.05,14.59,Paid Ads,Desktop,Credit Card,Midwest,False
TXN_005827,CUST_00138,2025-08-11,Clothing,28.11,2,0.0,56.22,Organic Search,Desktop,Credit Card,West,False
TXN_008153,CUST_01210,2025-08-11,Home & Kitchen,59.33,1,0.05,56.36,Social Media,Desktop,Apple Pay,Midwest,False
TXN_001177,CUST_02969,2025-08-11,Beauty & Health,34.76,1,0.05,33.02,Direct,Mobile,PayPal,Northeast,True
TXN_007809,CUST_00996,2025-08-11,Home & Kitchen,37.09,5,0.0,185.45,Email,Desktop,Credit Card,Northeast,False
TXN_010750,CUST_01407,2025-08-11,Clothing,108.93,3,0.15,277.77,Email,Mobile,Credit Card,West,False
TXN_012183,CUST_02702,2025-08-11,Home & Kitchen,148.98,4,0.15,506.53,Social Media,Mobile,PayPal,Midwest,False
TXN_008746,CUST_00736,2025-08-11,Clothing,15.18,1,0.05,14.42,Organic Search,Mobile,Credit Card,Midwest,False
TXN_003406,CUST_02526,2025-08-11,Beauty & Health,9.29,4,0.1,33.44,Direct,Mobile,Credit Card,West,False
TXN_002611,CUST_02737,2025-08-11,Clothing,113.63,5,0.1,511.34,Organic Search,Desktop,PayPal,West,False
TXN_003162,CUST_02592,2025-08-11,Clothing,65.36,1,0.15,55.56,Paid Ads,Tablet,Apple Pay,West,False
TXN_003237,CUST_01138,2025-08-11,Beauty & Health,69.29,2,0.1,124.72,Paid Ads,Mobile,Debit Card,Southwest,False
TXN_006177,CUST_00262,2025-08-11,Clothing,50.06,1,0.0,50.06,Email,Desktop,Debit Card,Northeast,False
TXN_009497,CUST_01631,2025-08-12,Clothing,34.21,3,0.15,87.24,Email,Desktop,Apple Pay,West,False
TXN_003242,CUST_01574,2025-08-12,Sports & Outdoor,203.21,2,0.1,365.78,Social Media,Mobile,Apple Pay,West,False
TXN_004347,CUST_02444,2025-08-12,Clothing,118.87,1,0.0,118.87,Organic Search,Desktop,Credit Card,Southeast,False
TXN_000135,CUST_01165,2025-08-12,Electronics,323.55,1,0.0,323.55,Paid Ads,Tablet,PayPal,Southeast,False
TXN_001622,CUST_01147,2025-08-12,Clothing,28.96,1,0.0,28.96,Organic Search,Mobile,PayPal,West,False
TXN_002693,CUST_01145,2025-08-12,Clothing,89.99,3,0.05,256.47,Organic Search,Mobile,Credit Card,Midwest,False
TXN_000227,CUST_02796,2025-08-12,Electronics,221.63,3,0.05,631.65,Paid Ads,Desktop,Debit Card,West,False
TXN_001821,CUST_00808,2025-08-12,Clothing,63.24,1,0.05,60.08,Direct,Mobile,PayPal,Southeast,False
TXN_009714,CUST_00282,2025-08-12,Beauty & Health,81.13,2,0.0,162.26,Social Media,Mobile,Apple Pay,Midwest,False
TXN_008887,CUST_01942,2025-08-12,Home & Kitchen,151.61,1,0.0,151.61,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_010175,CUST_01729,2025-08-12,Clothing,22.83,3,0.0,68.49,Email,Desktop,Apple Pay,West,False
TXN_007038,CUST_00687,2025-08-12,Home & Kitchen,101.3,1,0.05,96.24,Organic Search,Mobile,Credit Card,Southwest,False
TXN_003082,CUST_03075,2025-08-12,Home & Kitchen,19.85,1,0.05,18.86,Direct,Tablet,PayPal,Midwest,False
TXN_006610,CUST_00365,2025-08-13,Clothing,92.89,1,0.0,92.89,Paid Ads,Mobile,Debit Card,Midwest,False
TXN_012220,CUST_01839,2025-08-13,Home & Kitchen,94.5,2,0.15,160.65,Paid Ads,Mobile,Debit Card,West,False
TXN_005550,CUST_00131,2025-08-13,Clothing,100.01,2,0.0,200.02,Organic Search,Mobile,Credit Card,West,False
TXN_006865,CUST_03056,2025-08-13,Sports & Outdoor,147.91,1,0.05,140.51,Organic Search,Mobile,Credit Card,Midwest,False
TXN_002019,CUST_00858,2025-08-13,Clothing,99.0,2,0.15,168.3,Organic Search,Mobile,PayPal,Northeast,False
TXN_002688,CUST_02609,2025-08-13,Beauty & Health,10.49,4,0.05,39.86,Paid Ads,Mobile,Credit Card,West,False
TXN_000431,CUST_00802,2025-08-13,Sports & Outdoor,43.33,2,0.0,86.66,Direct,Mobile,Credit Card,West,False
TXN_006645,CUST_02576,2025-08-13,Sports & Outdoor,182.7,1,0.0,182.7,Organic Search,Desktop,PayPal,Southeast,False
TXN_009630,CUST_01308,2025-08-13,Electronics,419.58,4,0.0,1678.32,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_005242,CUST_01167,2025-08-13,Home & Kitchen,71.36,1,0.1,64.22,Social Media,Desktop,PayPal,Northeast,False
TXN_011204,CUST_01154,2025-08-13,Toys & Games,27.28,1,0.0,27.28,Email,Desktop,PayPal,Southwest,False
TXN_010815,CUST_02889,2025-08-13,Home & Kitchen,103.55,1,0.1,93.2,Organic Search,Mobile,Credit Card,West,False
TXN_011412,CUST_02936,2025-08-13,Clothing,44.79,2,0.05,85.1,Organic Search,Desktop,PayPal,Northeast,True
TXN_000084,CUST_02303,2025-08-13,Books & Media,33.52,5,0.1,150.84,Organic Search,Mobile,Credit Card,Southeast,False
TXN_008564,CUST_03006,2025-08-13,Electronics,344.57,2,0.1,620.23,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_005728,CUST_01314,2025-08-13,Home & Kitchen,106.36,2,0.15,180.81,Direct,Desktop,Apple Pay,West,False
TXN_011232,CUST_03101,2025-08-14,Toys & Games,58.64,4,0.0,234.56,Organic Search,Mobile,Debit Card,West,False
TXN_006216,CUST_01850,2025-08-14,Beauty & Health,18.8,1,0.05,17.86,Direct,Mobile,Credit Card,Midwest,False
TXN_012245,CUST_01963,2025-08-14,Toys & Games,68.61,3,0.1,185.25,Email,Desktop,Credit Card,Southeast,True
TXN_008290,CUST_02476,2025-08-14,Beauty & Health,61.03,2,0.2,97.65,Paid Ads,Desktop,PayPal,Northeast,False
TXN_011933,CUST_02426,2025-08-14,Clothing,62.64,1,0.0,62.64,Paid Ads,Mobile,Credit Card,West,False
TXN_005207,CUST_02918,2025-08-14,Electronics,335.49,1,0.1,301.94,Email,Desktop,PayPal,Southwest,False
TXN_007036,CUST_01978,2025-08-14,Beauty & Health,70.84,1,0.0,70.84,Social Media,Desktop,PayPal,Northeast,False
TXN_009821,CUST_00584,2025-08-14,Electronics,144.35,1,0.0,144.35,Organic Search,Desktop,Credit Card,West,False
TXN_008645,CUST_02287,2025-08-14,Clothing,30.09,3,0.1,81.24,Email,Desktop,Credit Card,Southeast,False
TXN_007912,CUST_02250,2025-08-14,Clothing,100.53,2,0.0,201.06,Paid Ads,Tablet,Apple Pay,Northeast,False
TXN_012192,CUST_02784,2025-08-14,Home & Kitchen,118.22,4,0.0,472.88,Social Media,Desktop,Credit Card,Northeast,False
TXN_012124,CUST_02789,2025-08-14,Books & Media,30.9,1,0.1,27.81,Social Media,Mobile,Apple Pay,West,False
TXN_007672,CUST_02969,2025-08-15,Home & Kitchen,18.2,1,0.0,18.2,Paid Ads,Mobile,PayPal,Northeast,False
TXN_011323,CUST_01428,2025-08-15,Beauty & Health,18.34,4,0.0,73.36,Social Media,Mobile,Debit Card,Midwest,False
TXN_009692,CUST_02226,2025-08-15,Beauty & Health,44.41,1,0.05,42.19,Social Media,Mobile,Credit Card,Midwest,False
TXN_010167,CUST_01249,2025-08-15,Clothing,112.5,1,0.1,101.25,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_008807,CUST_02661,2025-08-15,Home & Kitchen,104.78,1,0.1,94.3,Organic Search,Mobile,Debit Card,Midwest,False
TXN_003735,CUST_01066,2025-08-15,Sports & Outdoor,121.81,1,0.15,103.54,Social Media,Desktop,Debit Card,Midwest,False
TXN_001216,CUST_01108,2025-08-15,Books & Media,15.55,3,0.05,44.32,Email,Desktop,Debit Card,West,False
TXN_003195,CUST_01159,2025-08-15,Clothing,108.65,1,0.0,108.65,Organic Search,Mobile,Debit Card,Midwest,False
TXN_002051,CUST_00718,2025-08-15,Beauty & Health,56.26,1,0.0,56.26,Social Media,Desktop,Credit Card,Southeast,False
TXN_007318,CUST_02207,2025-08-15,Clothing,126.39,1,0.0,126.39,Direct,Mobile,Credit Card,Southwest,False
TXN_011645,CUST_03017,2025-08-16,Beauty & Health,40.35,3,0.05,115.0,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_000262,CUST_01913,2025-08-16,Clothing,142.85,2,0.1,257.13,Organic Search,Mobile,Apple Pay,West,False
TXN_003216,CUST_02472,2025-08-16,Clothing,40.11,2,0.15,68.19,Social Media,Mobile,Apple Pay,Southeast,True
TXN_008658,CUST_02304,2025-08-16,Home & Kitchen,161.81,2,0.0,323.62,Paid Ads,Mobile,Debit Card,Midwest,False
TXN_005317,CUST_01365,2025-08-16,Home & Kitchen,40.21,1,0.0,40.21,Email,Mobile,Debit Card,Southeast,False
TXN_004190,CUST_02551,2025-08-16,Toys & Games,28.78,2,0.05,54.68,Social Media,Mobile,Apple Pay,Southeast,False
TXN_005689,CUST_01965,2025-08-16,Clothing,57.89,1,0.0,57.89,Organic Search,Tablet,Debit Card,Northeast,False
TXN_002166,CUST_00419,2025-08-16,Home & Kitchen,51.42,2,0.0,102.84,Organic Search,Mobile,Credit Card,West,False
TXN_009765,CUST_01554,2025-08-16,Electronics,395.88,2,0.15,673.0,Organic Search,Desktop,Apple Pay,Midwest,False
TXN_002239,CUST_01880,2025-08-16,Beauty & Health,83.37,1,0.0,83.37,Organic Search,Mobile,PayPal,Midwest,True
TXN_011166,CUST_02761,2025-08-16,Clothing,142.42,1,0.0,142.42,Paid Ads,Desktop,PayPal,Southeast,False
TXN_004997,CUST_00932,2025-08-16,Clothing,31.7,2,0.15,53.89,Organic Search,Mobile,Debit Card,Northeast,False
TXN_011602,CUST_01036,2025-08-17,Sports & Outdoor,78.39,1,0.1,70.55,Direct,Mobile,PayPal,Southeast,False
TXN_001269,CUST_00870,2025-08-17,Sports & Outdoor,61.99,1,0.05,58.89,Paid Ads,Mobile,PayPal,West,False
TXN_003826,CUST_02504,2025-08-17,Beauty & Health,50.17,1,0.05,47.66,Organic Search,Desktop,Credit Card,Southeast,False
TXN_000022,CUST_03006,2025-08-17,Home & Kitchen,120.99,4,0.0,483.96,Social Media,Desktop,Credit Card,Southwest,False
TXN_008043,CUST_02892,2025-08-17,Toys & Games,14.01,2,0.1,25.22,Social Media,Mobile,Credit Card,West,False
TXN_005101,CUST_02075,2025-08-17,Sports & Outdoor,125.58,1,0.05,119.3,Organic Search,Mobile,Credit Card,Midwest,False
TXN_000014,CUST_00322,2025-08-17,Clothing,38.42,4,0.1,138.31,Organic Search,Mobile,Credit Card,Midwest,False
TXN_008359,CUST_01547,2025-08-17,Books & Media,26.51,1,0.0,26.51,Organic Search,Mobile,Debit Card,Northeast,False
TXN_003130,CUST_00701,2025-08-17,Sports & Outdoor,239.89,2,0.0,479.78,Organic Search,Mobile,Apple Pay,Midwest,False
TXN_011389,CUST_01268,2025-08-17,Electronics,327.27,4,0.0,1309.08,Organic Search,Mobile,Credit Card,Northeast,False
TXN_000133,CUST_01039,2025-08-17,Sports & Outdoor,119.73,1,0.0,119.73,Email,Mobile,Debit Card,West,False
TXN_010356,CUST_02797,2025-08-17,Clothing,96.86,1,0.0,96.86,Organic Search,Tablet,PayPal,Midwest,False
TXN_005808,CUST_02486,2025-08-18,Electronics,336.65,3,0.0,1009.95,Organic Search,Desktop,PayPal,West,False
TXN_008086,CUST_03060,2025-08-18,Clothing,18.2,1,0.0,18.2,Email,Mobile,Debit Card,Northeast,False
TXN_005210,CUST_01567,2025-08-18,Electronics,466.69,1,0.1,420.02,Social Media,Desktop,Credit Card,Southwest,False
TXN_000083,CUST_00067,2025-08-18,Clothing,76.77,1,0.05,72.93,Social Media,Mobile,Debit Card,Midwest,False
TXN_000372,CUST_01054,2025-08-18,Clothing,65.53,1,0.0,65.53,Email,Desktop,Credit Card,Midwest,False
TXN_009724,CUST_00441,2025-08-18,Home & Kitchen,180.14,1,0.0,180.14,Direct,Tablet,Credit Card,Southeast,False
TXN_011248,CUST_00877,2025-08-18,Clothing,48.09,2,0.0,96.18,Social Media,Mobile,Credit Card,Midwest,False
TXN_001195,CUST_02097,2025-08-18,Books & Media,16.07,1,0.1,14.46,Organic Search,Tablet,PayPal,Midwest,False
TXN_004969,CUST_00054,2025-08-18,Sports & Outdoor,211.99,1,0.1,190.79,Paid Ads,Tablet,Credit Card,Northeast,False
TXN_008945,CUST_00558,2025-08-18,Sports & Outdoor,106.67,2,0.0,213.34,Paid Ads,Desktop,Apple Pay,Southeast,False
TXN_008241,CUST_00713,2025-08-18,Clothing,40.07,1,0.1,36.06,Social Media,Desktop,PayPal,Northeast,False
TXN_003543,CUST_02868,2025-08-18,Clothing,21.67,1,0.0,21.67,Paid Ads,Desktop,PayPal,Southeast,False
TXN_003782,CUST_02530,2025-08-18,Electronics,289.41,1,0.15,246.0,Paid Ads,Tablet,Credit Card,Southwest,False
TXN_010045,CUST_00799,2025-08-18,Home & Kitchen,10.18,1,0.0,10.18,Paid Ads,Tablet,Apple Pay,Midwest,False
TXN_001426,CUST_02018,2025-08-18,Sports & Outdoor,43.38,1,0.15,36.87,Email,Mobile,Credit Card,West,False
TXN_011583,CUST_01718,2025-08-18,Clothing,65.97,3,0.1,178.12,Organic Search,Mobile,Debit Card,Southeast,False
TXN_001026,CUST_01897,2025-08-19,Beauty & Health,79.63,4,0.0,318.52,Direct,Desktop,Credit Card,West,False
TXN_008638,CUST_00026,2025-08-19,Clothing,114.66,1,0.0,114.66,Paid Ads,Mobile,PayPal,Southwest,False
TXN_003823,CUST_01024,2025-08-19,Clothing,22.36,1,0.05,21.24,Email,Mobile,Credit Card,West,False
TXN_008853,CUST_01608,2025-08-19,Beauty & Health,32.82,1,0.1,29.54,Direct,Desktop,Credit Card,Southwest,False
TXN_000131,CUST_02461,2025-08-19,Beauty & Health,19.13,1,0.2,15.3,Direct,Mobile,Credit Card,Northeast,False
TXN_002148,CUST_03071,2025-08-19,Books & Media,27.46,1,0.05,26.09,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_000908,CUST_01508,2025-08-19,Clothing,51.82,5,0.05,246.14,Direct,Desktop,PayPal,Northeast,False
TXN_009294,CUST_00428,2025-08-19,Clothing,143.87,1,0.1,129.48,Email,Desktop,Debit Card,Southwest,False
TXN_007681,CUST_02435,2025-08-19,Electronics,268.69,1,0.0,268.69,Organic Search,Desktop,Apple Pay,Northeast,False
TXN_004274,CUST_02108,2025-08-19,Beauty & Health,84.35,4,0.1,303.66,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_001817,CUST_02120,2025-08-19,Sports & Outdoor,177.7,1,0.0,177.7,Organic Search,Mobile,Credit Card,Midwest,False
TXN_009701,CUST_01520,2025-08-19,Beauty & Health,24.52,2,0.1,44.14,Social Media,Mobile,Credit Card,Southwest,False
TXN_009392,CUST_02189,2025-08-19,Electronics,405.65,1,0.0,405.65,Organic Search,Mobile,Credit Card,Midwest,False
TXN_003227,CUST_01631,2025-08-19,Electronics,85.56,1,0.05,81.28,Organic Search,Desktop,Credit Card,West,True
TXN_011648,CUST_01349,2025-08-20,Home & Kitchen,137.86,3,0.0,413.58,Email,Mobile,Credit Card,West,False
TXN_010587,CUST_02733,2025-08-20,Home & Kitchen,143.34,1,0.0,143.34,Email,Mobile,Credit Card,Southeast,False
TXN_007592,CUST_00533,2025-08-20,Home & Kitchen,183.28,3,0.05,522.35,Social Media,Desktop,Debit Card,Midwest,False
TXN_012356,CUST_01600,2025-08-20,Electronics,127.68,4,0.0,510.72,Paid Ads,Desktop,Credit Card,West,False
TXN_003561,CUST_02275,2025-08-20,Home & Kitchen,159.3,1,0.15,135.4,Paid Ads,Mobile,Apple Pay,Northeast,False
TXN_005189,CUST_02842,2025-08-20,Clothing,90.47,1,0.0,90.47,Social Media,Mobile,PayPal,Northeast,False
TXN_010417,CUST_01567,2025-08-20,Clothing,86.64,1,0.1,77.98,Organic Search,Desktop,Debit Card,Southwest,False
TXN_007412,CUST_02944,2025-08-20,Home & Kitchen,110.49,2,0.1,198.88,Social Media,Mobile,Debit Card,Southwest,True
TXN_004293,CUST_02719,2025-08-20,Clothing,25.93,3,0.2,62.23,Email,Mobile,Credit Card,Southeast,False
TXN_002277,CUST_01963,2025-08-20,Beauty & Health,23.29,1,0.1,20.96,Social Media,Desktop,Apple Pay,Southeast,False
TXN_010950,CUST_02206,2025-08-21,Clothing,77.54,3,0.1,209.36,Direct,Mobile,Credit Card,Southwest,False
TXN_003442,CUST_00786,2025-08-21,Clothing,89.15,1,0.1,80.24,Social Media,Mobile,Credit Card,Southwest,False
TXN_004150,CUST_00428,2025-08-21,Electronics,280.96,1,0.0,280.96,Social Media,Mobile,Apple Pay,Southwest,False
TXN_007639,CUST_02114,2025-08-21,Electronics,350.64,1,0.15,298.04,Organic Search,Mobile,Credit Card,Southwest,False
TXN_003928,CUST_02872,2025-08-21,Sports & Outdoor,44.7,3,0.0,134.1,Organic Search,Mobile,Apple Pay,Southeast,False
TXN_009740,CUST_02063,2025-08-21,Sports & Outdoor,133.6,1,0.0,133.6,Social Media,Mobile,PayPal,Midwest,False
TXN_006742,CUST_00293,2025-08-21,Home & Kitchen,96.12,1,0.1,86.51,Direct,Mobile,PayPal,Southwest,False
TXN_008038,CUST_02435,2025-08-21,Sports & Outdoor,78.73,2,0.0,157.46,Social Media,Mobile,Debit Card,Northeast,False
TXN_004038,CUST_01560,2025-08-21,Clothing,71.8,2,0.15,122.06,Paid Ads,Desktop,Credit Card,Southwest,False
TXN_002405,CUST_01207,2025-08-21,Electronics,253.79,3,0.0,761.37,Organic Search,Mobile,PayPal,Southwest,True
TXN_010139,CUST_00250,2025-08-22,Beauty & Health,29.66,2,0.05,56.35,Paid Ads,Mobile,PayPal,Northeast,False
TXN_006496,CUST_00965,2025-08-22,Clothing,45.49,1,0.0,45.49,Social Media,Desktop,Apple Pay,West,False
TXN_003972,CUST_01996,2025-08-22,Electronics,162.61,2,0.05,308.96,Organic Search,Tablet,PayPal,West,False
TXN_010502,CUST_01529,2025-08-22,Books & Media,24.16,1,0.1,21.74,Email,Mobile,Apple Pay,West,False
TXN_003681,CUST_02855,2025-08-22,Sports & Outdoor,63.0,1,0.05,59.85,Direct,Mobile,Debit Card,West,False
TXN_010762,CUST_00285,2025-08-22,Beauty & Health,24.83,2,0.0,49.66,Social Media,Desktop,Debit Card,Midwest,False
TXN_008633,CUST_00569,2025-08-22,Beauty & Health,21.01,2,0.1,37.82,Organic Search,Mobile,Debit Card,Northeast,False
TXN_002038,CUST_01560,2025-08-22,Books & Media,25.91,1,0.15,22.02,Organic Search,Mobile,Credit Card,Southwest,False
TXN_008475,CUST_03157,2025-08-22,Electronics,45.86,1,0.0,45.86,Organic Search,Desktop,Debit Card,Midwest,False
TXN_000632,CUST_03198,2025-08-22,Electronics,58.02,1,0.0,58.02,Social Media,Desktop,Credit Card,Southeast,False
TXN_009458,CUST_01395,2025-08-22,Clothing,42.69,1,0.0,42.69,Organic Search,Mobile,Credit Card,Midwest,False
TXN_006193,CUST_00513,2025-08-22,Electronics,139.43,2,0.15,237.03,Direct,Mobile,Credit Card,West,False
TXN_010297,CUST_00533,2025-08-22,Books & Media,9.38,3,0.05,26.73,Paid Ads,Desktop,Debit Card,Midwest,False
