customer_id,loyalty_segment,region,signup_date
CUST_01839,Loyal,West,2023-01-30
CUST_01840,One-time,Southwest,2023-03-14
CUST_01841,One-time,West,2023-09-19
CUST_01842,One-time,Midwest,2023-03-30
CUST_01843,One-time,Northeast,2023-07-27
CUST_01844,Occasional,West,2023-08-01
CUST_01845,Loyal,West,2023-11-18
CUST_01846,One-time,West,2023-09-23
CUST_01847,One-time,Midwest,2023-10-20
CUST_01848,One-time,Midwest,2023-07-26
CUST_01849,Loyal,Southeast,2023-11-29
CUST_01850,Occasional,Midwest,2023-03-18
CUST_01851,One-time,Northeast,2023-10-15
CUST_01852,Loyal,West,2023-02-16
CUST_01853,Loyal,Northeast,2023-04-20
CUST_01854,Loyal,Northeast,2023-07-19
CUST_01855,Loyal,Midwest,2023-07-29
CUST_01856,One-time,West,2023-06-03
CUST_01857,Occasional,Midwest,2023-01-10
CUST_01858,Occasional,Southeast,2023-12-19
CUST_01859,Loyal,Midwest,2023-06-06
CUST_01860,Occasional,Southeast,2023-09-18
CUST_01861,Occasional,Southwest,2023-03-18
CUST_01862,Occasional,Southwest,2023-09-14
CUST_01863,One-time,Midwest,2023-05-11
CUST_01864,Occasional,Southeast,2023-03-08
CUST_01865,Loyal,West,2023-08-16
CUST_01866,Loyal,Northeast,2023-06-12
CUST_01867,One-time,Midwest,2023-01-15
CUST_01868,One-time,Southeast,2023-08-20
CUST_01869,One-time,Southwest,2023-07-14
CUST_01870,Occasional,Northeast,2023-12-15
CUST_01871,Loyal,Midwest,2023-01-30
CUST_01872,One-time,West,2023-12-25
CUST_01873,Occasional,Midwest,2023-12-04
CUST_01874,Loyal,Northeast,2023-11-27
CUST_01875,Occasional,Southwest,2023-11-12
CUST_01876,Occasional,Midwest,2023-10-23
CUST_01877,Occasional,West,2023-11-26
CUST_01878,Occasional,Southeast,2023-08-08
CUST_01879,One-time,Midwest,2023-05-27
CUST_01880,Occasional,Midwest,2023-09-16
CUST_01881,Occasional,Northeast,2023-10-19
CUST_01882,Loyal,Northeast,2023-10-26
CUST_01883,Occasional,West,2023-05-23
CUST_01884,Occasional,Southeast,2023-08-23
CUST_01885,One-time,Northeast,2023-04-25
CUST_01886,Occasional,Midwest,2023-12-31
CUST_01887,One-time,West,2023-03-31
CUST_01888,One-time,Northeast,2023-07-27
CUST_01889,Occasional,Midwest,2023-06-13
CUST_01890,Loyal,Northeast,2023-03-25
CUST_01891,One-time,Northeast,2023-03-18
CUST_01892,One-time,Northeast,2023-06-10
CUST_01893,Loyal,West,2023-01-05
CUST_01894,One-time,Northeast,2023-03-19
CUST_01895,Occasional,Northeast,2023-04-01
CUST_01896,Occasional,Midwest,2023-03-28
CUST_01897,Occasional,West,2023-09-27
CUST_01898,One-time,Southeast,2023-04-14
CUST_01899,One-time,Midwest,2023-12-05
CUST_01900,Occasional,Northeast,2023-06-24
CUST_01901,Occasional,Midwest,2023-02-23
CUST_01902,One-time,Midwest,2023-07-30
CUST_01903,Occasional,Midwest,2023-04-05
CUST_01904,One-time,Southeast,2023-08-11
CUST_01905,Occasional,Southeast,2023-01-09
CUST_01906,One-time,Northeast,2023-02-22
CUST_01907,Loyal,Southeast,2023-03-18
CUST_01908,One-time,Northeast,2023-07-25
CUST_01909,One-time,West,2023-11-12
CUST_01910,One-time,Southwest,2023-10-29
CUST_01911,One-time,Southwest,2023-11-06
CUST_01912,Loyal,Southwest,2023-11-26
CUST_01913,Loyal,West,2023-04-22
CUST_01914,One-time,West,2023-12-17
CUST_01915,One-time,Southeast,2023-06-14
CUST_01916,Occasional,West,2023-10-06
CUST_01917,Loyal,Midwest,2023-01-27
CUST_01918,Occasional,Midwest,2023-03-11
CUST_01919,One-time,West,2023-08-06
CUST_01920,One-time,Southeast,2023-12-31
CUST_01921,Occasional,Southeast,2023-07-08
CUST_01922,One-time,Southwest,2023-11-29
CUST_01923,Occasional,Northeast,2023-11-02
CUST_01924,One-time,Midwest,2023-05-04
CUST_01925,Occasional,Southwest,2023-01-19
CUST_01926,One-time,West,2023-09-14
CUST_01927,Occasional,Midwest,2023-10-23
CUST_01928,Occasional,Southeast,2023-01-22
CUST_01929,Occasional,Southeast,2023-02-09
CUST_01930,One-time,Southwest,2023-02-07
CUST_01931,Occasional,Midwest,2023-02-17
CUST_01932,Occasional,Midwest,2023-07-02
CUST_01933,Occasional,Northeast,2023-03-16
CUST_01934,Occasional,Northeast,2023-07-28
CUST_01935,Occasional,Southwest,2023-07-02
CUST_01936,Loyal,Southeast,2023-04-17
CUST_01937,One-time,West,2023-07-07
CUST_01938,Loyal,Northeast,2023-09-21
CUST_01939,Occasional,West,2023-03-27
CUST_01940,One-time,Southwest,2023-11-20
CUST_01941,One-time,Midwest,2023-11-27
CUST_01942,One-time,Northeast,2023-05-17
CUST_01943,Occasional,Midwest,2023-12-12
CUST_01944,Occasional,West,2023-12-02
CUST_01945,Occasional,Southeast,2023-04-05
CUST_01946,Occasional,Southwest,2023-11-22
CUST_01947,One-time,West,2023-09-02
CUST_01948,One-time,Southwest,2023-03-31
CUST_01949,One-time,West,2023-02-28
CUST_01950,One-time,Northeast,2023-01-28
CUST_01951,One-time,Southeast,2023-03-13
CUST_01952,One-time,Northeast,2023-09-27
CUST_01953,Occasional,Southwest,2023-01-24
CUST_01954,Occasional,West,2023-04-22
CUST_01955,Loyal,West,2023-10-27
CUST_01956,Loyal,Southeast,2023-02-25
CUST_01957,Occasional,Northeast,2023-08-11
CUST_01958,One-time,West,2023-04-30
CUST_01959,Occasional,Midwest,2023-06-28
CUST_01960,Occasional,Southeast,2023-10-15
CUST_01961,One-time,West,2023-10-08
CUST_01962,One-time,Northeast,2023-07-08
CUST_01963,Loyal,Southeast,2023-03-07
CUST_01964,One-time,Midwest,2023-10-25
CUST_01965,Occasional,Northeast,2023-09-06
CUST_01966,Occasional,Southwest,2023-03-17
CUST_01967,One-time,Northeast,2023-05-17
CUST_01968,One-time,Northeast,2023-06-13
CUST_01969,One-time,Northeast,2023-08-21
CUST_01970,One-time,West,2023-09-12
CUST_01971,One-time,Midwest,2023-10-21
CUST_01972,Loyal,Midwest,2023-06-19
CUST_01973,One-time,Northeast,2023-11-13
CUST_01974,Occasional,Northeast,2023-06-23
CUST_01975,One-time,Midwest,2023-12-11
CUST_01976,Loyal,West,2023-01-18
CUST_01977,One-time,Southwest,2023-03-11
CUST_01978,One-time,Northeast,2023-12-04
CUST_01979,Loyal,Midwest,2023-04-26
CUST_01980,Loyal,Southwest,2023-03-21
CUST_01981,One-time,Southeast,2023-01-15
CUST_01982,Loyal,West,2023-06-25
CUST_01983,Occasional,Northeast,2023-09-26
CUST_01984,Occasional,Southwest,2023-04-29
CUST_01985,One-time,West,2023-10-26
CUST_01986,One-time,Southwest,2023-07-07
CUST_01987,Occasional,West,2023-02-26
CUST_01988,Occasional,Southeast,2023-07-18
CUST_01989,One-time,Southwest,2023-01-17
CUST_01990,Occasional,Southeast,2023-10-15
CUST_01991,Occasional,Southeast,2023-02-24
CUST_01992,One-time,West,2023-09-26
CUST_01993,Occasional,West,2023-10-30
CUST_01994,One-time,Southwest,2023-03-28
CUST_01995,Occasional,Northeast,2023-11-14
CUST_01996,Occasional,West,2023-01-29
CUST_01997,Loyal,West,2023-01-22
CUST_01998,One-time,Northeast,2023-11-17
CUST_01999,One-time,Southeast,2023-10-12
CUST_02000,One-time,Southeast,2023-02-17
CUST_02001,One-time,Southeast,2023-01-05
CUST_02002,One-time,Southwest,2023-09-07
CUST_02003,Loyal,West,2023-06-12
CUST_02004,One-time,West,2023-07-21
CUST_02005,One-time,Southwest,2023-04-11
CUST_02006,Occasional,Southeast,2023-03-12
CUST_02007,One-time,West,2023-06-12
CUST_02008,Occasional,Midwest,2023-06-22
CUST_02009,One-time,Southwest,2023-05-21
CUST_02010,Occasional,Northeast,2023-05-18
CUST_02011,One-time,Southwest,2023-03-07
CUST_02012,One-time,Northeast,2023-07-17
CUST_02013,Loyal,Southeast,2023-11-24
CUST_02014,One-time,West,2023-08-16
CUST_02015,Occasional,Southeast,2023-10-08
CUST_02016,One-time,West,2023-06-21
CUST_02017,One-time,Midwest,2023-11-12
CUST_02018,Loyal,West,2023-02-09
CUST_02019,One-time,Southeast,2023-01-07
CUST_02020,Occasional,Northeast,2023-06-23
CUST_02021,Loyal,Southeast,2023-05-31
CUST_02022,Occasional,Midwest,2023-07-30
CUST_02023,Loyal,Northeast,2023-10-29
CUST_02024,One-time,Southeast,2023-03-27
CUST_02025,One-time,Southeast,2023-09-10
CUST_02026,One-time,Northeast,2023-01-21
CUST_02027,Occasional,Midwest,2023-09-14
CUST_02028,Loyal,Southwest,2023-02-02
CUST_02029,One-time,Northeast,2023-09-17
CUST_02030,Occasional,Midwest,2023-08-22
CUST_02031,One-time,West,2023-01-03
CUST_02032,Occasional,Southeast,2023-12-13
CUST_02033,Occasional,West,2023-11-04
CUST_02034,Loyal,Southeast,2023-08-15
CUST_02035,Occasional,Midwest,2023-10-11
CUST_02036,One-time,Northeast,2023-03-11
CUST_02037,One-time,West,2023-11-09
CUST_02038,One-time,West,2023-12-30
CUST_02039,One-time,Northeast,2023-09-11
CUST_02040,One-time,Southeast,2023-05-24
CUST_02041,Loyal,Southwest,2023-01-24
CUST_02042,Occasional,Midwest,2023-08-22
CUST_02043,Occasional,Midwest,2023-11-29
CUST_02044,One-time,Southwest,2023-06-24
CUST_02045,Loyal,West,2023-11-28
CUST_02046,Occasional,Midwest,2023-11-21
CUST_02047,One-time,West,2023-12-23
CUST_02048,Occasional,Southwest,2023-06-08
CUST_02049,Occasional,Midwest,2023-12-14
CUST_02050,One-time,Midwest,2023-12-14
CUST_02051,Occasional,Southeast,2023-10-13
CUST_02052,Occasional,Southwest,2023-01-18
CUST_02053,One-time,West,2023-02-13
CUST_02054,Loyal,Northeast,2023-06-04
CUST_02055,Loyal,Southwest,2023-12-21
CUST_02056,Occasional,Midwest,2023-08-19
CUST_02057,Occasional,Northeast,2023-11-12
CUST_02058,One-time,Midwest,2023-08-13
CUST_02059,Occasional,Southeast,2023-08-05
CUST_02060,Occasional,Southwest,2023-02-25
CUST_02061,One-time,Northeast,2023-01-31
CUST_02062,Occasional,West,2023-12-23
CUST_02063,Loyal,Midwest,2023-02-28
CUST_02064,Occasional,Northeast,2023-12-19
CUST_02065,One-time,Southwest,2023-08-23
CUST_02066,Occasional,Midwest,2023-04-17
CUST_02067,One-time,Southeast,2023-07-10
CUST_02068,One-time,Midwest,2023-01-18
CUST_02069,One-time,Southwest,2023-08-14
CUST_02070,One-time,Southeast,2023-06-16
CUST_02071,Occasional,Northeast,2023-03-12
CUST_02072,Occasional,Northeast,2023-12-28
CUST_02073,One-time,Southeast,2023-02-23
CUST_02074,Loyal,West,2023-09-02
CUST_02075,Loyal,Midwest,2023-12-16
CUST_02076,Loyal,Southeast,2023-03-17
CUST_02077,One-time,Northeast,2023-02-04
CUST_02078,Occasional,Southeast,2023-09-24
CUST_02079,Loyal,Southwest,2023-11-13
CUST_02080,Occasional,Southeast,2023-10-27
CUST_02081,One-time,Southwest,2023-05-01
CUST_02082,One-time,Midwest,2023-11-20
CUST_02083,Occasional,Northeast,2023-01-25
CUST_02084,Loyal,Southwest,2023-06-09
CUST_02085,Occasional,Midwest,2023-03-25
CUST_02086,Occasional,West,2023-04-24
CUST_02087,One-time,Southwest,2023-08-11
CUST_02088,Occasional,Northeast,2023-06-15
CUST_02089,Loyal,Northeast,2023-07-10
CUST_02090,One-time,West,2023-06-24
CUST_02091,Occasional,Southeast,2023-01-01
CUST_02092,Loyal,Northeast,2023-08-17
CUST_02093,One-time,Northeast,2023-03-27
CUST_02094,Occasional,Northeast,2023-03-03
CUST_02095,One-time,West,2023-11-16
CUST_02096,Occasional,Northeast,2023-07-25
CUST_02097,Occasional,Midwest,2023-04-15
CUST_02098,Occasional,West,2023-11-14
CUST_02099,Occasional,Midwest,2023-10-18
CUST_02100,One-time,Northeast,2023-09-07
CUST_02101,Loyal,West,2023-01-13
CUST_02102,Occasional,Northeast,2023-06-12
CUST_02103,One-time,West,2023-02-12
CUST_02104,Occasional,Southwest,2023-04-21
CUST_02105,Occasional,Midwest,2023-07-24
CUST_02106,One-time,Midwest,2023-09-13
CUST_02107,Loyal,Midwest,2023-11-03
CUST_02108,Loyal,Southeast,2023-05-24
CUST_02109,One-time,Southwest,2023-05-26
CUST_02110,Loyal,Southwest,2023-10-28
CUST_02111,One-time,Southeast,2023-06-13
CUST_02112,One-time,West,2023-06-18
CUST_02113,One-time,Southwest,2023-10-25
CUST_02114,Loyal,Southwest,2023-08-21
CUST_02115,Occasional,Midwest,2023-09-28
CUST_02116,One-time,Midwest,2023-03-01
CUST_02117,One-time,Southeast,2023-10-23
CUST_02118,Occasional,Southwest,2023-08-23
CUST_02119,One-time,Northeast,2023-06-14
CUST_02120,Loyal,Midwest,2023-07-13
CUST_02121,Loyal,Southeast,2023-08-22
CUST_02122,Occasional,Southeast,2023-07-02
CUST_02123,Loyal,Southeast,2023-11-29
CUST_02124,One-time,Southwest,2023-08-20
CUST_02125,Loyal,Northeast,2023-12-27
CUST_02126,Occasional,Midwest,2023-04-17
CUST_02127,Occasional,Northeast,2023-08-11
CUST_02128,One-time,Northeast,2023-03-21
CUST_02129,Loyal,Midwest,2023-08-22
CUST_02130,One-time,Midwest,2023-07-03
CUST_02131,One-time,Southeast,2023-07-04
CUST_02132,One-time,Southeast,2023-05-14
CUST_02133,Occasional,Northeast,2023-08-08
CUST_02134,Occasional,Southeast,2023-10-15
CUST_02135,Occasional,Southwest,2023-12-30
CUST_02136,Loyal,Southwest,2023-07-21
CUST_02137,One-time,Southeast,2023-05-26
CUST_02138,Occasional,Midwest,2023-11-20
CUST_02139,One-time,Southwest,2023-05-07
CUST_02140,Loyal,Northeast,2023-05-15
CUST_02141,Loyal,West,2023-04-24
CUST_02142,Occasional,Southwest,2023-09-21
CUST_02143,Occasional,Northeast,2023-03-05
CUST_02144,One-time,Northeast,2023-05-15
CUST_02145,Occasional,Southwest,2023-02-10
CUST_02146,Loyal,Midwest,2023-10-23
CUST_02147,Occasional,Northeast,2023-01-03
CUST_02148,One-time,Southeast,2023-07-13
CUST_02149,Occasional,Midwest,2023-04-20
CUST_02150,Loyal,West,2023-08-09
CUST_02151,One-time,West,2023-01-04
CUST_02152,One-time,Southwest,2023-09-01
CUST_02153,Occasional,Southeast,2023-06-15
CUST_02154,Loyal,Midwest,2023-01-26
CUST_02155,One-time,Midwest,2023-01-17
CUST_02156,One-time,Southeast,2023-08-04
CUST_02157,One-time,Northeast,2023-04-02
CUST_02158,One-time,Southwest,2023-01-31
CUST_02159,Occasional,Southwest,2023-07-24
CUST_02160,Occasional,Midwest,2023-07-26
CUST_02161,Occasional,West,2023-04-17
CUST_02162,Occasional,Southeast,2023-05-26
CUST_02163,One-time,Midwest,2023-04-11
CUST_02164,Loyal,West,2023-11-14
CUST_02165,Occasional,Midwest,2023-08-29
CUST_02166,Loyal,Southwest,2023-09-04
CUST_02167,Occasional,West,2023-06-12
CUST_02168,One-time,Southeast,2023-06-22
CUST_02169,Occasional,West,2023-02-04
CUST_02170,One-time,Northeast,2023-10-11
CUST_02171,Occasional,Southeast,2023-12-25
CUST_02172,One-time,Southeast,2023-12-24
CUST_02173,One-time,Midwest,2023-01-21
CUST_02174,Loyal,West,2023-11-04
CUST_02175,One-time,Midwest,2023-06-12
CUST_02176,Loyal,West,2023-04-07
CUST_02177,One-time,Midwest,2023-11-03
CUST_02178,Occasional,Southeast,2023-12-05
CUST_02179,Occasional,West,2023-02-24
CUST_02180,Occasional,Southeast,2023-11-29
CUST_02181,One-time,Southeast,2023-05-07
CUST_02182,One-time,Midwest,2023-07-12
CUST_02183,One-time,Southeast,2023-08-31
CUST_02184,One-time,Northeast,2023-12-15
CUST_02185,Occasional,West,2023-03-29
CUST_02186,Loyal,Midwest,2023-12-02
CUST_02187,Loyal,Midwest,2023-08-03
CUST_02188,Occasional,Southwest,2023-04-02
CUST_02189,Occasional,Midwest,2023-10-30
CUST_02190,Occasional,Southwest,2023-08-23
CUST_02191,One-time,Northeast,2023-07-03
CUST_02192,Loyal,Midwest,2023-02-07
CUST_02193,Occasional,Southwest,2023-05-19
CUST_02194,Occasional,Midwest,2023-07-14
CUST_02195,One-time,West,2023-01-15
CUST_02196,One-time,Southeast,2023-09-14
CUST_02197,Occasional,Northeast,2023-05-15
CUST_02198,Loyal,Midwest,2023-01-01
CUST_02199,Occasional,Southeast,2023-02-18
CUST_02200,One-time,Southwest,2023-04-06
CUST_02201,Loyal,Southeast,2023-07-20
CUST_02202,One-time,Southwest,2023-01-26
CUST_02203,One-time,Southwest,2023-12-09
CUST_02204,One-time,Southeast,2023-08-23
CUST_02205,Occasional,Southeast,2023-12-15
CUST_02206,Loyal,Southwest,2023-09-01
CUST_02207,One-time,Southwest,2023-12-24
CUST_02208,Loyal,Midwest,2023-11-23
CUST_02209,One-time,Southeast,2023-12-17
CUST_02210,Loyal,Midwest,2023-02-20
CUST_02211,Occasional,West,2023-03-22
CUST_02212,Loyal,Southeast,2023-02-05
CUST_02213,One-time,West,2023-03-08
CUST_02214,Loyal,Northeast,2023-05-09
CUST_02215,Occasional,Northeast,2023-06-04
CUST_02216,One-time,Southeast,2023-09-02
CUST_02217,Loyal,Southeast,2023-04-21
CUST_02218,One-time,Southeast,2023-06-17
CUST_02219,Loyal,Midwest,2023-05-22
CUST_02220,One-time,Southeast,2023-12-22
CUST_02221,Occasional,Northeast,2023-07-16
CUST_02222,Occasional,Southeast,2023-04-19
CUST_02223,One-time,Southwest,2023-03-20
CUST_02224,One-time,Southeast,2023-06-10
CUST_02225,One-time,Midwest,2023-01-19
CUST_02226,Occasional,Midwest,2023-05-07
CUST_02227,One-time,Southwest,2023-07-24
CUST_02228,Occasional,Southeast,2023-01-29
CUST_02229,One-time,West,2023-07-26
CUST_02230,One-time,West,2023-10-07
CUST_02231,Occasional,West,2023-05-31
CUST_02232,One-time,Northeast,2023-08-28
CUST_02233,Loyal,West,2023-09-23
CUST_02234,Loyal,Northeast,2023-07-01
CUST_02235,Occasional,Midwest,2023-04-15
CUST_02236,Occasional,West,2023-08-24
CUST_02237,Loyal,Northeast,2023-06-22
CUST_02238,One-time,West,2023-06-07
CUST_02239,One-time,Northeast,2023-06-21
CUST_02240,One-time,West,2023-11-07
CUST_02241,Occasional,Midwest,2023-06-06
CUST_02242,One-time,Northeast,2023-09-15
CUST_02243,Occasional,Northeast,2023-06-13
CUST_02244,Loyal,Southwest,2023-05-27
CUST_02245,Loyal,Northeast,2023-06-03
CUST_02246,Occasional,Northeast,2023-02-07
CUST_02247,One-time,Southeast,2023-05-11
CUST_02248,Loyal,West,2023-12-24
CUST_02249,Occasional,Midwest,2023-09-12
CUST_02250,One-time,Northeast,2023-07-27
CUST_02251,One-time,Southeast,2023-04-05
CUST_02252,Loyal,Southeast,2023-12-14
CUST_02253,Occasional,Northeast,2023-11-23
CUST_02254,Loyal,Southeast,2023-06-20
CUST_02255,Loyal,West,2023-09-07
CUST_02256,Occasional,Northeast,2023-07-09
CUST_02257,Occasional,Southeast,2023-07-18
CUST_02258,One-time,Southeast,2023-08-09
CUST_02259,One-time,Southwest,2023-01-24
CUST_02260,One-time,Southwest,2023-09-01
CUST_02261,Occasional,West,2023-11-20
CUST_02262,Occasional,Southeast,2023-05-08
CUST_02263,Loyal,Northeast,2023-04-03
CUST_02264,One-time,Southeast,2023-10-27
CUST_02265,Occasional,Southeast,2023-05-13
CUST_02266,Occasional,Midwest,2023-02-24
CUST_02267,Occasional,West,2023-06-07
CUST_02268,Occasional,Southwest,2023-01-29
CUST_02269,One-time,West,2023-07-30
CUST_02270,Occasional,Southeast,2023-06-03
CUST_02271,One-time,West,2023-10-20
CUST_02272,One-time,Southeast,2023-08-10
CUST_02273,Occasional,Northeast,2023-04-25
CUST_02274,Occasional,West,2023-06-07
CUST_02275,Loyal,Northeast,2023-09-16
CUST_02276,Occasional,Southeast,2023-09-08
CUST_02277,Occasional,Southeast,2023-05-02
CUST_02278,Occasional,West,2023-10-26
CUST_02279,Occasional,West,2023-09-20
CUST_02280,One-time,Southeast,2023-02-18
CUST_02281,One-time,West,2023-11-25
CUST_02282,One-time,Southeast,2023-10-24
CUST_02283,Occasional,Midwest,2023-12-28
CUST_02284,One-time,West,2023-03-18
CUST_02285,One-time,West,2023-05-07
CUST_02286,One-time,Southwest,2023-07-16
CUST_02287,Loyal,Southeast,2023-08-09
CUST_02288,One-time,West,2023-04-01
CUST_02289,Occasional,West,2023-01-08
CUST_02290,One-time,Southwest,2023-02-01
CUST_02291,Occasional,Northeast,2023-11-16
CUST_02292,One-time,West,2023-09-26
CUST_02293,One-time,Midwest,2023-07-10
CUST_02294,Occasional,Southeast,2023-12-15
CUST_02295,One-time,Midwest,2023-06-12
CUST_02296,One-time,Southeast,2023-03-02
CUST_02297,One-time,Midwest,2023-09-21
CUST_02298,One-time,Southwest,2023-10-12
CUST_02299,One-time,Midwest,2023-04-05
CUST_02300,One-time,West,2023-02-10
CUST_02301,Loyal,Midwest,2023-05-29
CUST_02302,Occasional,Northeast,2023-07-23
CUST_02303,Occasional,Southeast,2023-09-24
CUST_02304,One-time,Midwest,2023-01-02
CUST_02305,Loyal,Southeast,2023-06-27
CUST_02306,One-time,Northeast,2023-07-13
CUST_02307,One-time,Midwest,2023-12-02
CUST_02308,Occasional,Southeast,2023-07-15
CUST_02309,One-time,Southeast,2023-12-09
CUST_02310,One-time,Midwest,2023-09-06
CUST_02311,Occasional,Northeast,2023-07-31
CUST_02312,Loyal,Southwest,2023-06-02
CUST_02313,Occasional,Southwest,2023-06-07
CUST_02314,Occasional,West,2023-12-28
CUST_02315,Loyal,Northeast,2023-05-19
CUST_02316,One-time,West,2023-08-09
CUST_02317,One-time,West,2023-09-30
CUST_02318,One-time,West,2023-06-03
CUST_02319,One-time,Northeast,2023-09-06
CUST_02320,One-time,West,2023-10-06
CUST_02321,Loyal,West,2023-10-31
CUST_02322,Occasional,Midwest,2023-10-03
CUST_02323,Occasional,West,2023-01-02
CUST_02324,One-time,Midwest,2023-03-29
CUST_02325,Loyal,Midwest,2023-10-14
CUST_02326,Loyal,Northeast,2023-05-10
CUST_02327,Loyal,West,2023-03-19
CUST_02328,One-time,Northeast,2023-09-17
CUST_02329,Occasional,Midwest,2023-08-29
CUST_02330,One-time,Southeast,2023-05-21
CUST_02331,One-time,Midwest,2023-08-16
CUST_02332,One-time,Northeast,2023-06-12
CUST_02333,Occasional,West,2023-08-24
CUST_02334,Occasional,West,2023-05-08
CUST_02335,One-time,Northeast,2023-07-19
CUST_02336,One-time,Northeast,2023-01-31
CUST_02337,Occasional,Northeast,2023-05-18
CUST_02338,One-time,Southwest,2023-01-21
CUST_02339,One-time,Midwest,2023-08-22
CUST_02340,One-time,Midwest,2023-07-21
CUST_02341,Occasional,Northeast,2023-10-06
CUST_02342,One-time,West,2023-05-11
CUST_02343,One-time,Southwest,2023-05-28
CUST_02344,One-time,West,2023-01-29
CUST_02345,Loyal,West,2023-12-27
CUST_02346,Occasional,Northeast,2023-11-04
CUST_02347,Occasional,Northeast,2023-06-11
CUST_02348,One-time,Northeast,2023-12-23
CUST_02349,Occasional,Southeast,2023-12-06
CUST_02350,One-time,Northeast,2023-03-02
CUST_02351,Occasional,Southeast,2023-05-05
CUST_02352,Loyal,Southeast,2023-03-12
CUST_02353,Occasional,Southwest,2023-11-22
CUST_02354,Loyal,West,2023-12-30
CUST_02355,Occasional,West,2023-08-31
CUST_02356,One-time,West,2023-09-06
CUST_02357,Loyal,Northeast,2023-08-09
CUST_02358,One-time,West,2023-01-21
CUST_02359,Occasional,Southeast,2023-03-23
CUST_02360,One-time,West,2023-12-10
CUST_02361,One-time,Southeast,2023-01-10
CUST_02362,One-time,Southwest,2023-01-12
CUST_02363,One-time,Southeast,2023-09-20
CUST_02364,Occasional,Southeast,2023-05-25
CUST_02365,Occasional,Southwest,2023-07-11
CUST_02366,One-time,Northeast,2023-09-07
CUST_02367,One-time,West,2023-04-24
CUST_02368,Occasional,West,2023-01-26
CUST_02369,One-time,West,2023-09-28
CUST_02370,Occasional,Southwest,2023-02-02
CUST_02371,Occasional,Southwest,2023-03-03
CUST_02372,Loyal,Northeast,2023-08-17
CUST_02373,Occasional,West,2023-10-30
CUST_02374,One-time,West,2023-04-05
CUST_02375,Occasional,West,2023-02-04
CUST_02376,One-time,Northeast,2023-07-12
CUST_02377,One-time,West,2023-03-17
CUST_02378,Occasional,Southwest,2023-09-06
CUST_02379,One-time,Southwest,2023-03-24
CUST_02380,Occasional,Midwest,2023-01-25
CUST_02381,Loyal,Northeast,2023-02-26
CUST_02382,Loyal,Southeast,2023-02-01
CUST_02383,Loyal,West,2023-11-15
CUST_02384,One-time,West,2023-01-12
CUST_02385,One-time,Midwest,2023-11-15
CUST_02386,Occasional,Northeast,2023-11-29
CUST_02387,One-time,Midwest,2023-04-02
CUST_02388,Occasional,Midwest,2023-01-01
CUST_02389,Occasional,Southwest,2023-11-22
CUST_02390,Occasional,West,2023-05-16
CUST_02391,One-time,Southeast,2023-07-15
CUST_02392,One-time,Midwest,2023-05-13
CUST_02393,One-time,Northeast,2023-03-27
CUST_02394,One-time,Southwest,2023-10-22
CUST_02395,Loyal,Southeast,2023-10-06
CUST_02396,One-time,Midwest,2023-11-20
CUST_02397,One-time,Southeast,2023-06-29
CUST_02398,One-time,West,2023-01-04
CUST_02399,Occasional,West,2023-05-06
CUST_02400,Occasional,West,2023-06-24
CUST_02401,One-time,Southeast,2023-09-08
CUST_02402,One-time,Southeast,2023-01-21
CUST_02403,One-time,Northeast,2023-04-15
CUST_02404,One-time,West,2023-03-07
CUST_02405,Occasional,Northeast,2023-09-20
CUST_02406,Occasional,Midwest,2023-02-18
CUST_02407,One-time,Southwest,2023-01-16
CUST_02408,One-time,Southwest,2023-05-25
CUST_02409,Loyal,Midwest,2023-12-06
CUST_02410,Occasional,Midwest,2023-09-07
CUST_02411,Occasional,Northeast,2023-12-09
CUST_02412,One-time,West,2023-12-20
CUST_02413,Occasional,West,2023-03-16
CUST_02414,One-time,Southeast,2023-10-17
CUST_02415,Occasional,Midwest,2023-10-09
CUST_02416,Loyal,West,2023-03-07
CUST_02417,One-time,Southwest,2023-05-05
CUST_02418,One-time,Southeast,2023-11-15
CUST_02419,One-time,Midwest,2023-03-28
CUST_02420,One-time,Northeast,2023-02-10
CUST_02421,One-time,Northeast,2023-07-05
CUST_02422,One-time,Southwest,2023-12-20
CUST_02423,Occasional,West,2023-12-01
CUST_02424,Occasional,West,2023-09-23
CUST_02425,One-time,Northeast,2023-09-28
CUST_02426,Loyal,West,2023-02-11
CUST_02427,One-time,Midwest,2023-04-03
CUST_02428,Loyal,Southeast,2023-07-04
CUST_02429,One-time,Midwest,2023-08-03
CUST_02430,Loyal,Northeast,2023-01-17
CUST_02431,Occasional,West,2023-09-22
CUST_02432,Loyal,Midwest,2023-04-24
CUST_02433,Loyal,Northeast,2023-10-19
CUST_02434,One-time,Northeast,2023-10-19
CUST_02435,Loyal,Northeast,2023-02-17
CUST_02436,One-time,Northeast,2023-11-03
CUST_02437,One-time,Midwest,2023-04-07
CUST_02438,One-time,West,2023-04-05
CUST_02439,Occasional,Northeast,2023-11-22
CUST_02440,One-time,Northeast,2023-03-15
CUST_02441,Occasional,Midwest,2023-12-02
CUST_02442,Occasional,West,2023-03-09
CUST_02443,Occasional,Southeast,2023-09-03
CUST_02444,Loyal,Southeast,2023-03-18
CUST_02445,One-time,Midwest,2023-07-27
CUST_02446,One-time,Southeast,2023-09-11
CUST_02447,One-time,Northeast,2023-08-09
CUST_02448,One-time,West,2023-09-19
CUST_02449,One-time,West,2023-11-27
